word	zipf	dom_pos	all_pos
admire	4.151	Verb	Verb
admired	3.566	Verb	Verb|Adjective
admirer	3.474	Noun	Noun
admirers	2.991	Noun	Noun
admires	2.723	Verb	Verb
admiring	3.444	Verb	Verb|Adjective
admissibility	1.991	Noun	Noun
admissible	2.872	Adjective	Adjective
admission	3.552	Noun	Noun
admissions	3.341	Noun	Noun|Verb|Name
admit	4.772	Verb	Verb
admits	3.317	Verb	Verb
admittance	2.836	Noun	Noun
admittances	1.769	Noun	Noun
admitted	3.962	Verb	Verb|Adjective
admittedly	2.973	Adverb	Adverb
admittee	1.593	Noun	Noun
admittible	1.593	Adjective	Adjective
admitting	3.490	Verb	Verb|Adjective
admixture	1.593	Noun	Noun
admonish	1.991	Verb	Verb
admonished	1.991	Verb	Verb
admonishing	1.769	Verb	Verb
admonishments	1.593	Noun	Noun
admonition	2.070	Noun	Noun
admonitions	1.593	Noun	Noun
adnexa	1.593	Noun	Noun
adnexal	1.769	Adjective	Adjective
ado	3.184	Noun	Noun
adobe	2.690	Noun	Noun
adolescence	2.945	Noun	Noun
adolescences	1.593	Noun	Noun
adolescent	3.270	Adjective	Adjective|Noun
adolescents	2.769	Noun	Noun
adolf	3.137	Name	Name
adolph	2.925	Name	Name|Noun
adonai	2.547	Noun	Noun|Adjective|Name
adonis	2.614	Noun	Noun|Name
adopt	3.670	Verb	Verb
adoptable	1.593	Adjective	Adjective
adopted	3.926	Verb	Verb|Adjective
adopter	1.593	Noun	Noun
adopting	3.077	Verb	Verb|Adjective
adoption	3.672	Noun	Noun
adoptions	2.195	Noun	Noun
adoptive	2.783	Adjective	Adjective
adopts	2.371	Verb	Verb
adorability	1.593	Noun	Noun
adorable	4.023	Adjective	Adjective|Name
adorableness	1.593	Noun	Noun
adorably	1.769	Adverb	Adverb
adoration	2.783	Noun	Noun
adore	3.888	Verb	Verb
adored	3.392	Verb	Verb|Adjective
adorers	1.593	Noun	Noun
adores	3.256	Verb	Verb
adoring	2.848	Adjective	Adjective|Verb
adoringly	1.894	Adverb	Adverb
adorn	2.246	Verb	Verb
adorned	2.246	Verb	Verb
adorning	1.769	Verb	Verb
adornment	1.991	Noun	Noun
adornments	1.769	Noun	Noun
adorns	1.894	Verb	Verb
adrenal	2.522	Adjective	Adjective
adrenalectomy	1.769	Noun	Noun
adrenalin	2.754	Noun	Noun|Name
adrenaline	3.520	Noun	Noun|Verb|Name
adrenals	1.991	Noun	Noun
adrenochrome	2.137	Noun	Noun
adriatic	2.246	Name	Name
adrift	3.008	Adjective	Adjective
adroit	2.137	Adjective	Adjective
adroitly	1.894	Adverb	Adverb
adroitness	1.593	Noun	Noun
adrop	1.593	Noun	Noun
ads	3.705	Noun	Noun
adulation	2.468	Noun	Noun
adult	4.155	Noun	Noun|Adjective
adulterant	1.593	Noun	Noun
adulterate	1.593	Verb	Verb
adulterated	1.593	Adjective	Adjective
adulterating	1.593	Verb	Verb
adulterer	2.614	Noun	Noun|Name|Adjective
adulterers	2.195	Noun	Noun
adulteress	2.438	Noun	Noun|Verb
adulterize	1.593	Verb	Verb
adulterous	2.547	Adjective	Adjective
adultery	3.292	Noun	Noun
adulthood	2.872	Noun	Noun
adults	3.981	Noun	Noun
adust	1.593	Verb	Verb
adv	1.593	Noun	Noun
advance	4.204	Noun	Noun|Verb|Adjective
advanced	3.947	Adjective	Adjective|Verb
advancement	3.098	Noun	Noun
advancements	2.246	Noun	Noun
advances	3.465	Noun	Noun|Verb
advancing	3.178	Adjective	Adjective|Verb
advantage	4.343	Noun	Noun|Verb
advantaged	1.769	Verb	Verb|Adjective
advantageous	2.614	Adjective	Adjective
advantages	3.453	Noun	Noun
advent	2.690	Noun	Noun
adventist	2.654	Adjective	Adjective|Noun
adventists	2.195	Noun	Noun
adventure	4.128	Noun	Noun|Name
adventurer	2.872	Noun	Noun
adventurers	2.371	Noun	Noun
adventures	3.559	Noun	Noun
adventuresome	1.894	Adjective	Adjective
adventuress	2.371	Noun	Noun|Verb
adventuring	1.991	Verb	Verb|Noun
adventurist	1.593	Noun	Noun
adventurous	3.091	Adjective	Adjective
adventurousness	1.593	Noun	Noun
adverb	2.333	Noun	Noun
adverbial	1.894	Adjective	Adjective
adverbs	2.070	Noun	Noun
adversarial	2.406	Adjective	Adjective
adversaries	2.797	Noun	Noun
adversary	3.184	Noun	Noun
adverse	2.860	Adjective	Adjective
adversely	2.371	Adverb	Adverb
adversities	1.894	Noun	Noun
adversity	3.032	Noun	Noun
advert	2.438	Noun	Noun
adverted	1.593	Verb	Verb
advertently	1.593	Adverb	Adverb
advertise	3.221	Verb	Verb
advertised	3.016	Verb	Verb|Adjective
advertisement	3.084	Noun	Noun
advertisements	2.707	Noun	Noun
advertiser	2.246	Noun	Noun
advertisers	2.690	Noun	Noun
advertises	2.195	Verb	Verb
advertising	3.872	Noun	Noun|Verb
adverts	1.991	Noun	Noun
advice	4.681	Noun	Noun
advices	1.894	Noun	Noun
advisable	2.905	Adjective	Adjective
advise	4.086	Verb	Verb
advised	3.720	Verb	Verb
advisedly	2.070	Adverb	Adverb
advisee	2.438	Noun	Noun
advisees	2.654	Noun	Noun
advisement	2.894	Noun	Noun
adviser	3.024	Noun	Noun
advisers	2.438	Noun	Noun
advises	2.690	Verb	Verb
advising	3.131	Verb	Verb
advisor	3.646	Noun	Noun|Name
advisories	1.769	Verb	Verb|Noun
advisors	3.118	Noun	Noun
advisory	3.008	Adjective	Adjective
advocaat	1.894	Verb	Verb|Noun
advocacy	2.496	Noun	Noun
advocate	3.349	Noun	Noun|Verb|Name
advocated	2.571	Verb	Verb
advocates	2.547	Noun	Noun
advocating	2.547	Verb	Verb
ae	2.690	Unclassified	Unclassified
aedes	1.593	Verb	Verb
aegean	2.593	Name	Name
aegis	2.070	Noun	Noun|Name
aegisthus	2.195	Noun	Noun|Name
aeneas	1.991	Name	Name
aeolian	1.593	Adjective	Adjective
aeon	2.707	Noun	Noun
aeons	1.593	Noun	Noun
aer	1.769	Noun	Noun|Name
aerate	1.593	Verb	Verb
aerating	1.593	Verb	Verb
aeration	1.593	Noun	Noun
aerial	3.406	Noun	Noun|Adjective
aerialist	1.593	Noun	Noun
aerials	2.292	Noun	Noun
aerie	1.593	Noun	Noun
aeries	1.593	Noun	Noun
aero	2.070	Noun	Noun|Name
aerobatics	1.593	Noun	Noun
aerobic	2.292	Adjective	Adjective
aerobically	1.769	Adverb	Adverb
aerobics	3.195	Noun	Noun|Name
aerodromes	1.593	Noun	Noun
aerodynamic	2.654	Adjective	Adjective
aerodynamically	1.894	Adverb	Adverb
aerodynamics	2.522	Noun	Noun
aerodyne	1.894	Name	Name
aeroelastic	1.769	Adjective	Adjective
aerofoils	1.593	Noun	Noun
aeron	1.593	Name	Name
aeronautical	2.406	Adjective	Adjective|Name
aeronautics	2.292	Noun	Noun
aeroplane	3.149	Noun	Noun
aeroplanes	2.292	Noun	Noun
aerosol	2.468	Noun	Noun
aerosolized	1.894	Adjective	Adjective|Verb
aerosols	1.593	Noun	Noun
aerospace	3.040	Noun	Noun
aery	1.593	Adjective	Adjective
aeschylus	1.991	Name	Name
aesir	1.769	Noun	Noun
aesop	2.468	Name	Name|Noun|Verb
aesthete	2.137	Noun	Noun
aesthetes	1.593	Noun	Noun
aesthetic	2.836	Adjective	Adjective
aesthetically	2.406	Adverb	Adverb
aesthetics	2.496	Noun	Noun
aet	2.070	Unclassified	Unclassified
af	2.848	Unclassified	Unclassified
afar	3.070	Adverb	Adverb
afb	1.769	Noun	Noun|Name
afd	1.769	Noun	Noun|Name
afeard	2.371	Noun	Noun
afeared	2.070	Verb	Verb|Adjective
afebrile	1.991	Noun	Noun|Adjective
afer	1.593	Verb	Verb
aff	2.246	Noun	Noun|Verb
affa	1.991	Noun	Noun
affability	1.991	Noun	Noun
affable	2.137	Adjective	Adjective
affably	1.769	Adverb	Adverb
affair	4.469	Noun	Noun
affaire	1.593	Noun	Noun
affaires	1.894	Noun	Noun
affairs	4.166	Noun	Noun|Verb
affect	4.047	Verb	Verb|Noun
affectation	2.195	Noun	Noun
affectations	1.769	Noun	Noun
affected	3.831	Verb	Verb|Adjective
affectedly	1.593	Adverb	Adverb
affecting	3.409	Verb	Verb|Adjective
affection	3.927	Noun	Noun
affectionate	3.356	Adjective	Adjective
affectionately	2.797	Adverb	Adverb
affections	3.084	Noun	Noun
affective	1.991	Adjective	Adjective
affectless	1.593	Adjective	Adjective
affects	3.681	Verb	Verb|Noun
affenpinscher	1.593	Noun	Noun
affianced	1.894	Verb	Verb|Adjective
affiant	1.593	Noun	Noun
affiche	1.593	Noun	Noun
afficionado	1.593	Noun	Noun
affidavit	3.296	Noun	Noun
affidavits	2.797	Noun	Noun
affiliate	2.496	Noun	Noun
affiliated	2.905	Verb	Verb|Adjective
affiliates	2.547	Noun	Noun
affiliation	2.707	Noun	Noun
affiliations	2.468	Noun	Noun
affinity	2.769	Noun	Noun
affirm	2.547	Verb	Verb|Noun
affirmation	2.739	Noun	Noun
affirmations	2.333	Noun	Noun
affirmative	3.676	Noun	Noun|Adjective
affirmatively	1.894	Adverb	Adverb
affirmed	2.195	Verb	Verb
affirming	1.894	Verb	Verb
affirms	1.769	Verb	Verb
affix	2.137	Verb	Verb|Noun
affixed	1.593	Verb	Verb
afflatus	1.593	Noun	Noun
afflict	1.991	Verb	Verb|Noun
afflicted	3.111	Adjective	Adjective|Verb
afflicting	2.137	Verb	Verb
affliction	3.077	Noun	Noun
afflictions	2.246	Noun	Noun
afflictive	1.593	Adjective	Adjective
afflicts	1.894	Verb	Verb
affluence	2.195	Noun	Noun
affluent	2.496	Adjective	Adjective
afford	4.647	Verb	Verb
affordability	1.593	Noun	Noun
affordable	2.823	Adjective	Adjective
afforded	2.739	Verb	Verb
affording	2.246	Verb	Verb
affords	2.468	Verb	Verb
affright	1.769	Noun	Noun
affront	2.783	Noun	Noun
affronted	1.769	Verb	Verb
afghan	2.769	Adjective	Adjective|Noun
afghani	2.137	Noun	Noun
afghanis	1.593	Noun	Noun
afghanistan	3.265	Name	Name|Noun
afghans	2.333	Noun	Noun
aficionado	2.371	Noun	Noun
aficionados	2.070	Noun	Noun
afield	2.137	Adverb	Adverb
afikomen	2.292	Noun	Noun
afire	2.707	Adjective	Adjective
aflame	2.547	Adjective	Adjective
afloat	3.226	Adjective	Adjective
aflutter	1.991	Verb	Verb
afoot	3.016	Adverb	Adverb|Adjective
afore	2.593	Conjunction	Conjunction|Preposition
aforehand	1.593	Adverb	Adverb
aforementioned	2.690	Adjective	Adjective
aforesaid	1.991	Adjective	Adjective
aforethought	1.894	Adjective	Adjective
afoul	2.371	Noun	Noun
afraid	5.393	Adjective	Adjective|Noun
afresh	2.438	Adverb	Adverb
africa	4.273	Name	Name|Noun
african	3.831	Adjective	Adjective|Noun
africans	3.032	Noun	Noun
afrikaans	1.894	Noun	Noun
afrikaner	1.769	Noun	Noun|Adjective
afro	3.055	Noun	Noun|Adjective
afros	1.894	Noun	Noun
aft	3.550	Adverb	Adverb|Adjective
after	5.834	Preposition	Preposition|Conjunction|Adverb|Adjective|Noun
afterbirth	2.070	Noun	Noun
afterburner	1.769	Noun	Noun
afterburners	1.894	Noun	Noun
aftercare	2.070	Noun	Noun
afterdeck	1.769	Noun	Noun
aftereffect	1.894	Noun	Noun|Verb
aftereffects	2.195	Noun	Noun
afterglow	2.522	Noun	Noun|Verb|Name
afterimage	1.769	Noun	Noun
afterlife	3.206	Noun	Noun
aftermarket	1.769	Noun	Noun
aftermast	1.593	Noun	Noun
aftermath	3.024	Noun	Noun
aftermaths	1.593	Noun	Noun
afternight	1.769	Noun	Noun
afternoon	4.961	Noun	Noun
afternoons	3.300	Noun	Noun
afters	1.894	Noun	Noun
afterschool	2.070	Noun	Noun|Name
aftershave	3.040	Noun	Noun|Verb
aftershaves	1.593	Noun	Noun
aftershock	2.406	Noun	Noun|Verb
aftershocks	1.593	Noun	Noun
aftertaste	2.371	Noun	Noun
afterthought	2.438	Noun	Noun
afterthoughts	1.769	Noun	Noun
afterward	3.345	Adverb	Adverb|Adjective
afterwards	4.146	Adverb	Adverb
afterwords	1.769	Noun	Noun
afterwork	1.593	Noun	Noun
afterworld	1.593	Noun	Noun
ag	3.063	Unclassified	Unclassified|Noun|Verb
aga	2.246	Name	Name|Noun
again	5.899	Adverb	Adverb
against	5.304	Preposition	Preposition
agal	1.991	Adjective	Adjective
agamemnon	3.155	Name	Name|Noun
agapanthus	1.894	Unclassified	Unclassified
agar	1.593	Name	Name
agarose	1.593	Noun	Noun
agata	2.371	Name	Name|Noun
agate	1.769	Noun	Noun
agates	1.593	Noun	Noun
agave	1.769	Verb	Verb|Noun
age	4.898	Noun	Noun|Verb
aged	3.557	Verb	Verb|Adjective|Preposition
agee	2.593	Name	Name|Noun
ageing	2.547	Adjective	Adjective|Verb
ageism	2.406	Noun	Noun
ageist	1.991	Noun	Noun
ageless	2.496	Adjective	Adjective
agen	1.769	Noun	Noun
agencies	3.509	Noun	Noun
agency	4.288	Noun	Noun
agenda	3.865	Noun	Noun|Name
agendas	2.634	Noun	Noun
agent	5.011	Noun	Noun|Name
agenting	1.593	Adjective	Adjective
agents	4.323	Noun	Noun
ager	1.593	Noun	Noun
ageratum	1.593	Noun	Noun
ages	4.046	Noun	Noun|Verb
aggie	3.321	Name	Name|Noun
aggies	1.894	Name	Name|Noun
agglutinate	1.593	Verb	Verb
agglutinin	1.593	Noun	Noun
aggrandize	1.593	Verb	Verb
aggrandizement	1.593	Noun	Noun
aggrandizing	1.593	Verb	Verb
aggravate	2.872	Verb	Verb
aggravated	3.105	Adjective	Adjective|Verb|Name
aggravates	2.292	Verb	Verb
aggravating	2.690	Verb	Verb|Adjective|Noun
aggravation	3.070	Noun	Noun
aggregate	2.333	Noun	Noun|Adjective|Verb
aggregating	1.769	Verb	Verb
aggregation	1.769	Noun	Noun
aggress	1.769	Verb	Verb
aggressed	1.593	Verb	Verb
aggresses	1.769	Verb	Verb
aggression	3.450	Noun	Noun
aggressions	1.991	Noun	Noun
aggressive	3.900	Adjective	Adjective
aggressively	2.848	Adverb	Adverb
aggressiveness	2.614	Noun	Noun
aggressor	2.769	Noun	Noun
aggressors	2.496	Noun	Noun
aggrieved	2.333	Adjective	Adjective
aggro	1.593	Noun	Noun
agha	1.593	Name	Name
aghast	2.195	Adjective	Adjective
agile	2.614	Adjective	Adjective
agility	2.672	Noun	Noun
agin	2.634	Noun	Noun
aging	3.412	Adjective	Adjective|Noun|Verb
agist	1.593	Noun	Noun
agists	1.593	Noun	Noun
agit	1.593	Noun	Noun
agitate	2.654	Verb	Verb
agitated	3.402	Adjective	Adjective|Verb
agitates	2.137	Verb	Verb
agitating	2.195	Verb	Verb|Adjective|Name
agitation	2.707	Noun	Noun
agitato	1.894	Noun	Noun
agitator	2.371	Noun	Noun
agitators	2.438	Noun	Noun
agitprop	1.593	Noun	Noun
aglet	1.593	Noun	Noun
aglow	2.690	Adjective	Adjective
agnate	2.070	Noun	Noun|Verb|Adjective
agnates	1.991	Noun	Noun
agnosia	1.593	Noun	Noun
agnostic	2.593	Noun	Noun|Adjective
ago	5.456	Adverb	Adverb
agog	2.137	Adjective	Adjective
agonal	2.070	Adjective	Adjective
agonies	2.406	Noun	Noun
agonised	1.991	Verb	Verb|Adjective
agonising	2.195	Adjective	Adjective|Verb
agonist	1.593	Noun	Noun
agonize	2.070	Verb	Verb
agonized	2.406	Verb	Verb|Adjective|Name
agonizing	2.860	Adjective	Adjective|Verb|Noun
agony	3.575	Noun	Noun
agora	1.593	Noun	Noun
agoraphobia	2.195	Noun	Noun
agoraphobiac	1.769	Noun	Noun
agoraphobic	2.292	Adjective	Adjective|Name
agoraphobics	1.593	Noun	Noun
agoras	1.593	Noun	Noun
agos	1.769	Noun	Noun
agr	1.593	Verb	Verb
agrarian	2.246	Adjective	Adjective
agreat	1.593	Verb	Verb
agree	4.810	Verb	Verb
agreeable	3.206	Adjective	Adjective
agreeably	1.894	Adverb	Adverb
agreed	4.555	Verb	Verb|Adjective
agreeing	3.321	Verb	Verb|Noun
agreement	4.243	Noun	Noun
agreements	2.915	Noun	Noun
agrees	3.634	Verb	Verb
agrement	1.593	Noun	Noun
agrestic	2.634	Noun	Noun|Adjective
agribusiness	2.195	Noun	Noun
agricultural	2.982	Adjective	Adjective
agriculturalist	1.769	Noun	Noun
agriculture	3.048	Noun	Noun
agricultures	1.593	Noun	Noun
aground	2.707	Adverb	Adverb
agt	1.593	#N/A	#N/A
agua	2.769	Name	Name|Noun
aguacate	1.593	Noun	Noun
aguardiente	1.991	Noun	Noun
ague	1.769	Noun	Noun
aguinaldo	1.593	Name	Name
agura	1.769	Noun	Noun
agust	1.894	#N/A	#N/A
agy	1.593	Noun	Noun
ah	5.315	Interjection	Interjection
aha	3.849	Interjection	Interjection
ahab	2.915	Name	Name|Verb|Noun
ahchoo	2.406	Noun	Noun|Name
ahead	5.297	Adverb	Adverb|Preposition
ahem	3.885	Interjection	Interjection
ahi	2.496	Noun	Noun|Name|Adjective
aho	2.246	Noun	Noun|Name
ahold	3.780	Noun	Noun
ahorse	1.593	Verb	Verb
ahoy	3.571	Noun	Noun|Name
ahs	1.991	Noun	Noun
ahu	1.991	Noun	Noun
ai	3.582	Unclassified	Unclassified|Noun|Name
aid	4.143	Noun	Noun|Verb|Preposition|Name
aidable	1.593	Adjective	Adjective
aide	3.309	Noun	Noun
aided	2.823	Verb	Verb
aider	1.593	Noun	Noun
aides	2.810	Noun	Noun
aiding	3.032	Verb	Verb
aids	3.032	Noun	Noun|Verb
aikido	1.991	Noun	Noun
ail	2.371	Verb	Verb
ailed	1.769	Verb	Verb
aileron	1.593	Noun	Noun
ailerons	1.991	Noun	Noun
ailing	2.723	Adjective	Adjective|Verb
ailment	2.723	Noun	Noun
ailments	2.797	Noun	Noun
ails	2.894	Verb	Verb
aim	4.172	Verb	Verb|Noun
aimed	3.292	Verb	Verb|Adjective
aimer	1.894	Noun	Noun
aiming	3.580	Verb	Verb
aimless	2.468	Adjective	Adjective
aimlessly	2.634	Adverb	Adverb
aims	3.077	Verb	Verb|Noun
ain	5.639	Noun	Noun|Verb|Name
aint	2.438	#N/A	#N/A
ainu	1.894	Noun	Noun
aioli	1.593	Noun	Noun
air	5.143	Noun	Noun|Verb|Name
airbag	2.614	Noun	Noun
airbags	2.246	Noun	Noun|Verb
airbase	2.070	Noun	Noun
airboat	1.991	Noun	Noun
airborne	3.626	Adjective	Adjective
airbrush	2.292	Noun	Noun|Verb
airbrushed	2.246	Verb	Verb|Adjective
airbrushing	1.769	Verb	Verb|Noun
airburst	1.769	Verb	Verb|Noun
aircraft	3.976	Noun	Noun
aircrafts	2.371	Noun	Noun
aircraftsman	1.593	Noun	Noun
aircrew	1.894	Verb	Verb|Noun
airdate	1.593	Noun	Noun
airdrome	1.769	Noun	Noun
airdromes	1.593	Noun	Noun
airdrop	1.769	Noun	Noun
aire	1.769	Noun	Noun
aired	2.955	Verb	Verb
airedale	2.137	Name	Name|Verb
airedales	1.593	Name	Name
airfare	2.406	Noun	Noun|Verb|Name
airfares	1.769	Noun	Noun
airfield	3.367	Noun	Noun
airfields	2.195	Noun	Noun
airflow	2.195	Noun	Noun|Verb
airfoil	1.593	Noun	Noun
airhead	2.739	Noun	Noun|Name
airheads	2.137	Noun	Noun
airiness	1.593	Noun	Noun
airing	2.810	Verb	Verb|Noun
airings	1.593	Noun	Noun
airless	2.070	Adjective	Adjective
airlift	2.468	Noun	Noun|Verb
airlifted	2.333	Verb	Verb
airlifting	2.070	Verb	Verb
airlifts	1.593	Noun	Noun
airline	3.813	Noun	Noun
airliner	2.769	Noun	Noun
airliners	2.195	Noun	Noun
airlines	3.575	Noun	Noun|Name
airlock	2.925	Noun	Noun|Name
airlocks	1.593	Noun	Noun
airmail	2.547	Noun	Noun|Verb
airman	2.783	Name	Name|Noun
airmen	2.836	Noun	Noun
airmobile	1.593	Noun	Noun
airplane	4.038	Noun	Noun|Name
airplanes	3.509	Noun	Noun|Name
airplay	2.371	Noun	Noun|Verb
airport	4.580	Noun	Noun|Name
airports	3.143	Noun	Noun
airs	2.894	Noun	Noun|Verb
airship	2.783	Noun	Noun
airships	1.991	Noun	Noun
airsick	2.522	Adjective	Adjective
airsickness	1.769	Noun	Noun
airspace	3.211	Noun	Noun
airspeed	2.690	Noun	Noun|Verb|Name
airstream	2.246	Noun	Noun|Name
airstrike	2.195	Noun	Noun
airstrikes	1.769	Noun	Noun
airstrip	3.055	Noun	Noun|Verb
airstrips	1.894	Noun	Noun
airtight	3.055	Adjective	Adjective
airtime	2.438	Noun	Noun
airwave	1.593	Noun	Noun
airwaves	2.739	Noun	Noun
airway	3.216	Noun	Noun|Name
airways	2.955	Noun	Noun
airworthy	1.593	Adjective	Adjective
airy	2.522	Adjective	Adjective
ais	1.894	Noun	Noun
aisle	3.872	Noun	Noun
aisles	2.872	Noun	Noun
ait	1.991	Verb	Verb|Noun
aiwan	1.769	Adjective	Adjective
ajar	2.672	Adjective	Adjective
ajax	3.024	Name	Name
ajog	1.593	Noun	Noun
ajoint	1.894	Noun	Noun|Verb
ak	2.571	Noun	Noun|Name|Verb
aka	3.016	Noun	Noun|Name
akamatsu	1.593	Name	Name
akasa	1.593	Noun	Noun
akasha	2.438	Noun	Noun|Name
ake	2.872	Verb	Verb|Noun
aked	1.593	Verb	Verb
akee	1.894	Noun	Noun
akela	2.371	Name	Name|Noun
akey	2.070	Noun	Noun
akimbo	1.991	Noun	Noun
akin	2.468	Adjective	Adjective
aking	1.769	Verb	Verb|Adjective
akkadian	1.593	Adjective	Adjective
ako	1.593	Noun	Noun
akra	1.593	Name	Name
akron	2.883	Name	Name|Noun
aku	2.070	Noun	Noun|Name
al	5.017	Name	Name|Unclassified|Adverb|Adjective
ala	1.991	Noun	Noun
alabama	3.661	Name	Name
alabaster	2.836	Noun	Noun
alack	2.137	Verb	Verb|Noun|Name
alackaday	1.593	Noun	Noun
alacrity	2.070	Noun	Noun
aladdin	3.226	Name	Name
alai	1.769	Noun	Noun
alameda	2.925	Name	Name|Noun
alamo	3.161	Noun	Noun|Name
alamos	2.547	Name	Name
alan	4.516	Name	Name|Noun
alar	2.195	Name	Name
alarm	4.475	Noun	Noun|Verb
alarmed	3.474	Verb	Verb|Adjective
alarming	3.063	Adjective	Adjective|Verb
alarmingly	2.246	Adverb	Adverb
alarmist	2.547	Noun	Noun
alarms	3.490	Noun	Noun
alarum	1.894	Noun	Noun|Name
alarums	1.769	Noun	Noun
alas	3.584	Interjection	Interjection
alaska	3.642	Name	Name|Noun
alaskan	2.707	Adjective	Adjective
alaskans	1.769	Noun	Noun
alaskas	1.593	Name	Name
alastor	2.070	Name	Name
alb	1.593	Name	Name
alba	2.836	Name	Name|Unclassified
albacore	2.246	Noun	Noun|Verb|Name
alban	1.991	Name	Name
albania	2.836	Name	Name
albanian	2.999	Adjective	Adjective
albanians	1.593	Noun	Noun
albany	3.325	Name	Name
albatross	2.905	Noun	Noun|Verb|Name
albatrosses	1.769	Noun	Noun
albe	1.769	Name	Name
albee	1.894	Name	Name|Noun
albeit	2.883	Conjunction	Conjunction
alberich	2.070	Name	Name|Verb
albert	4.270	Name	Name
alberta	2.593	Name	Name|Noun
albinism	1.769	Noun	Noun
albino	3.070	Noun	Noun|Adjective|Name
albinos	1.991	Noun	Noun
albion	1.593	Name	Name
album	4.010	Noun	Noun
albumens	2.070	Noun	Noun
albumin	1.991	Noun	Noun
albums	3.371	Noun	Noun
albuquerque	3.399	Name	Name
albus	2.371	Name	Name|Noun
alc	1.894	Name	Name
alcalde	2.468	Noun	Noun
alcazar	1.769	Name	Name
alce	1.593	Noun	Noun
alchemical	2.137	Adjective	Adjective
alchemically	1.593	Adverb	Adverb
alchemist	2.468	Noun	Noun
alchemists	2.137	Noun	Noun
alchemize	1.593	Verb	Verb
alchemy	2.371	Noun	Noun
alcibiades	1.991	Name	Name|Verb
alcmene	2.860	Name	Name|Noun
alcohol	4.219	Noun	Noun
alcoholic	3.793	Noun	Noun|Adjective
alcoholics	3.032	Noun	Noun
alcoholism	2.935	Noun	Noun
alcove	2.690	Noun	Noun
alcoves	1.769	Noun	Noun
ald	2.406	Noun	Noun
aldebaran	1.894	Name	Name|Noun
aldehydes	1.593	Noun	Noun
alden	3.226	Name	Name|Noun
alder	2.070	Noun	Noun
alderman	2.915	Noun	Noun|Name
aldermen	1.593	Noun	Noun
alders	1.894	Noun	Noun
aldrin	2.593	Name	Name|Noun
aldrins	1.769	Name	Name
ale	3.599	Noun	Noun
alec	3.634	Name	Name
alecs	1.593	Noun	Noun
alee	2.070	Noun	Noun
alef	1.769	Verb	Verb
alehouse	1.593	Noun	Noun
aleikum	1.894	Noun	Noun
alem	1.593	Noun	Noun
alembic	1.593	Adjective	Adjective
aleph	2.137	Noun	Noun|Name
alert	4.314	Adjective	Adjective|Verb|Noun
alerted	3.256	Verb	Verb
alerting	2.571	Verb	Verb
alertly	1.769	Adverb	Adverb
alertness	1.991	Noun	Noun
alerts	2.468	Noun	Noun|Verb
ales	2.070	Noun	Noun
aleutian	1.769	Name	Name
aleutians	2.246	Name	Name
alexander	3.978	Name	Name
alexanders	1.991	Name	Name
alexandria	2.883	Name	Name
alexandrian	1.593	Name	Name
alexandrine	2.195	Noun	Noun|Name
alexia	2.707	Name	Name|Noun
alf	3.077	Name	Name|Noun
alfa	2.522	Name	Name|Noun
alfalfa	2.823	Noun	Noun|Name
alfonso	2.945	Name	Name
alfred	3.864	Name	Name
alfresco	2.195	Noun	Noun
alg	1.593	Verb	Verb
algae	2.654	Noun	Noun|Verb|Name
algebra	3.251	Noun	Noun|Name
algebraic	1.894	Adjective	Adjective
algeria	2.672	Name	Name
algerian	2.634	Adjective	Adjective|Noun
algerians	1.991	Noun	Noun
algiers	2.823	Name	Name
algin	1.593	Noun	Noun
alginate	1.769	Verb	Verb|Noun
algonquin	2.333	Noun	Noun
algorismic	1.593	Adjective	Adjective
algorithm	2.739	Noun	Noun
algorithmic	2.333	Adjective	Adjective
algorithmically	1.593	Adverb	Adverb
algorithms	2.406	Noun	Noun
alguacil	1.593	Noun	Noun
alhambra	2.634	Name	Name
alia	2.406	Noun	Noun|Name
alias	3.612	Noun	Noun|Preposition
aliases	2.935	Noun	Noun|Verb
alibi	3.922	Noun	Noun
alibied	1.894	Verb	Verb
alibiing	1.769	Verb	Verb
alibis	3.063	Noun	Noun
alice	4.423	Name	Name|Noun|Verb
alien	4.241	Adjective	Adjective|Noun
alienate	2.769	Verb	Verb
alienated	2.915	Verb	Verb|Adjective
alienating	2.723	Verb	Verb|Adjective
alienation	2.654	Noun	Noun
alienist	2.246	Noun	Noun
aliens	3.984	Noun	Noun
alight	2.634	Verb	Verb|Adjective
alighted	1.769	Verb	Verb
alighting	1.769	Verb	Verb
align	2.836	Verb	Verb
aligned	2.905	Verb	Verb|Adjective
aligning	2.137	Verb	Verb
alignment	3.124	Noun	Noun
alignments	1.593	Noun	Noun
aligns	2.070	Verb	Verb
alike	4.055	Adverb	Adverb|Adjective
alimentary	1.991	Adjective	Adjective|Noun
alimonies	1.894	Noun	Noun
alimony	3.416	Noun	Noun
aline	2.690	Name	Name
alinements	1.593	Noun	Noun
alison	3.870	Name	Name|Noun
alit	1.769	Adjective	Adjective
ality	1.593	Noun	Noun
alive	5.188	Adjective	Adjective|Noun
aliyah	1.894	Interjection	Interjection|Name
alk	2.137	Verb	Verb
alkali	2.571	Noun	Noun|Name
alkaline	2.522	Adjective	Adjective
alkalinize	1.593	Verb	Verb
alkalize	1.593	Verb	Verb
alkaloid	2.246	Noun	Noun
alkaloids	1.894	Noun	Noun
alkalosis	1.769	Noun	Noun
alkane	1.593	Noun	Noun
